account_id,risk_score,is_synthetic,home_lat,home_lon
ACC-01307,0.15,True,19.14099356217653,72.92575535716443
ACC-01308,0.19,True,19.040297912811127,72.84038086272024
ACC-01309,0.19,True,19.122544369139593,72.8316251809632
ACC-01310,0.17,True,19.16652612392105,72.87521807195341
ACC-01311,0.12,True,19.13674720534275,72.844789850084
ACC-01312,0.14,True,19.081288519176205,72.88200243138888
ACC-01313,0.06,True,19.059411061411396,72.86686399852816
ACC-01314,0.13,True,18.999570435187035,72.81700022099531
ACC-01315,0.09,True,19.09152698189571,72.85144011007192
ACC-01316,0.1,True,19.020239138601454,72.89913766606546
ACC-01317,0.15,True,19.036343266819305,72.87909590201193
ACC-01318,0.06,True,19.016462709963168,72.8729028758804
ACC-01319,0.06,True,19.052980383367167,72.97386921205896
ACC-01320,0.18,True,19.07460152927565,72.91355187626927
ACC-01321,0.01,True,19.089680729058287,72.91962206324106
ACC-01322,0.1,True,19.045974668229302,72.86870157961025
ACC-01323,0.18,True,19.12946418531976,72.88800725951756
ACC-01324,0.12,True,19.065589737100503,72.85544500052372
ACC-01325,0.11,True,19.036613878336723,72.91587748827621
ACC-01326,0.05,True,19.08731461336217,72.87148000479505
ACC-01327,0.07,True,19.17417764167719,72.88811888744652
ACC-01328,0.17,True,19.092758028326756,72.88503056510775
ACC-01329,0.11,True,19.05785721863132,72.87609165592973
ACC-01330,0.1,True,18.999626932194065,73.02390940335778
ACC-01331,0.02,True,19.065029383951398,72.84366903612526
ACC-01332,0.0,True,19.087746406254407,72.84321442349206
ACC-01333,0.19,True,19.05662095543722,72.91170483734058
ACC-01334,0.08,True,18.992730768087952,72.84724155004623
ACC-01335,0.12,True,19.03347173052483,72.86242968193255
ACC-01336,0.02,True,19.14872692304439,72.82267945233221
ACC-01337,0.14,True,19.147700050186522,72.90157789597012
ACC-01338,0.19,True,19.03166804153977,72.9022128622242
ACC-01339,0.12,True,19.109637839359973,72.86124039700383
ACC-01340,0.03,True,19.01707136076149,72.912740834424
ACC-01341,0.12,True,19.146215814099747,72.78409374931331
ACC-01342,0.15,True,19.08826179239471,72.84165732992427
ACC-01343,0.08,True,19.123482074930827,72.86850104068945
ACC-01344,0.18,True,18.990245332640875,72.81838587515485
ACC-01345,0.13,True,19.109881855096244,72.78956434812906
ACC-01346,0.18,True,19.075616296815774,72.86160520174808
ACC-01347,0.12,True,19.118596453539542,72.91170100435303
ACC-01348,0.03,True,19.121743389904893,72.94110541957131
ACC-01349,0.06,True,19.079289234473737,72.84963560583972
ACC-01350,0.04,True,19.045958518045204,72.91366079188107
ACC-01351,0.18,True,19.114984809108975,72.90882710190378
ACC-01352,0.15,True,19.072992275029744,72.93793040871672
ACC-01353,0.14,True,19.03236075232362,72.85949044848229
ACC-01354,0.06,True,19.029992388427114,72.78707497524076
ACC-01355,0.04,True,19.00214177918438,72.88050929262113
ACC-01356,0.15,True,19.05048544202185,72.8263103129515
ACC-01357,0.09,True,19.13113460230372,72.8408247445469
ACC-01358,0.05,True,19.08489148998527,72.86193904279733
ACC-01359,0.12,True,19.04951161470385,72.86005361843254
ACC-01360,0.01,True,19.116242796909006,72.88407796334478
ACC-01361,0.07,True,19.03437616891383,72.91215781582098
ACC-01362,0.09,True,19.08076751371664,72.85861322083619
ACC-01363,0.03,True,19.067018481363725,72.8967848753304
ACC-01364,0.2,True,19.114956531279418,72.87774080049653
ACC-01365,0.04,True,18.997138581454024,72.92377471979391
ACC-01366,0.03,True,19.033490112709266,72.86757040744467
ACC-01367,0.04,True,18.994087717045275,72.87305366621126
ACC-01368,0.15,True,19.06302016390954,72.85827997760005
ACC-01369,0.09,True,19.13657137518162,72.86888757300207
ACC-01370,0.11,True,19.050727639517323,72.8378255935827
ACC-01371,0.0,True,19.05046580309022,72.83287013569281
ACC-01372,0.01,True,19.119586221209207,72.91578826926413
ACC-01373,0.09,True,19.129427477922764,72.82283991584076
ACC-01374,0.16,True,19.07157144663656,72.8610440955151
ACC-01375,0.18,True,19.110235742702496,72.92776713931354
ACC-01376,0.02,True,19.022152272956102,72.85936496024982
ACC-01377,0.11,True,19.14489871669627,72.91843702268427
ACC-01378,0.18,True,19.183435314696855,72.84744771396365
ACC-01379,0.08,True,19.102060789559438,72.82444181968249
ACC-01380,0.17,True,18.971783418932862,72.79725870725495
ACC-01381,0.03,True,19.04808848688011,72.94263620346362
ACC-01382,0.19,True,19.106641266083468,72.82015644091827
ACC-01383,0.15,True,19.054925850141682,72.91435932950625
ACC-01384,0.19,True,19.139609927712506,72.82700264866033
ACC-01385,0.14,True,19.105407863221792,72.94286919589699
ACC-01386,0.07,True,19.04067622496171,72.98733913623074
ACC-01387,0.19,True,19.077613240538565,72.79267349701549
ACC-01388,0.06,True,19.031308338968046,72.82276217829205
ACC-01389,0.07,True,19.06687075607938,72.91565659319015
ACC-01390,0.14,True,19.048270337978373,72.90265214616828
ACC-01391,0.15,True,19.134738090011652,72.91584609273801
ACC-01392,0.19,True,19.18180060284155,72.84831222247978
ACC-01393,0.04,True,19.004440583338212,72.97637670805116
ACC-01394,0.16,True,18.979839185689514,72.88290247333448
ACC-01395,0.15,True,19.06374137890743,72.81615187115781
ACC-01396,0.01,True,19.000079215058566,72.86434257499785
ACC-01397,0.08,True,19.078310580183548,72.81682165518855
ACC-01398,0.06,True,19.113446805690298,72.9565470679277
ACC-01399,0.06,True,19.150707094863343,72.84398343685999
ACC-01400,0.2,True,19.086069727935765,72.90162417423723
ACC-01401,0.13,True,19.06634223875752,72.85346634275089
ACC-01402,0.14,True,18.977080754171347,72.84623063451187
ACC-01403,0.2,True,19.07730925745929,72.78148729093594
ACC-01404,0.08,True,19.079564363027472,72.90690873014952
ACC-01405,0.16,True,19.107947840710636,72.94195906263145
ACC-01406,0.09,True,19.040575594923546,72.83120162093174
ACC-01407,0.17,True,19.054247369988207,72.79973854425006
ACC-01408,0.04,True,19.00209988723479,72.91716580213689
ACC-01409,0.19,True,18.9614353596558,72.79468793254468
ACC-01410,0.04,True,19.02057514546016,72.93797664679741
ACC-01411,0.07,True,18.99748370928735,72.83178024385226
ACC-01412,0.15,True,19.09283561477103,72.82183536285876
ACC-01413,0.08,True,19.050093297166658,72.88942312105657
ACC-01414,0.12,True,19.04908814349626,72.82509303574942
ACC-01415,0.09,True,19.02677934769124,72.84164444593533
ACC-01416,0.15,True,18.91437172837438,72.89469909663354
ACC-01417,0.05,True,19.151415537437376,72.75554438314167
ACC-01418,0.01,True,19.02598647386116,72.95912096229641
ACC-01419,0.06,True,19.055378996507507,72.87918200662328
ACC-01420,0.09,True,19.003255391735536,72.81235169937982
ACC-01421,0.03,True,19.124596517172034,72.82613773153565
ACC-01422,0.07,True,19.083171446851868,72.92658231891303
ACC-01423,0.08,True,19.034681735736708,72.9070526467537
ACC-01424,0.01,True,19.0563885194328,72.94633903286426
ACC-01425,0.12,True,19.159908996106243,72.84286285775978
ACC-01426,0.18,True,19.072351528405935,72.89182919185754
ACC-01427,0.03,True,19.066913323119206,72.89832839558917
ACC-01428,0.12,True,19.028930925693036,72.91176337501261
ACC-01429,0.13,True,18.981270942476385,72.9333640561716
ACC-01430,0.08,True,19.06799806632103,72.84113680470777
ACC-01431,0.14,True,19.092274255616232,72.87129148661197
ACC-01432,0.08,True,19.130979223216382,72.84649251272099
ACC-01433,0.1,True,18.963575173275018,72.87436940633218
ACC-01434,0.0,True,19.019745183648848,72.91192163910314
ACC-01435,0.14,True,19.046962945472178,72.79429822498696
ACC-01436,0.13,True,19.07582595757134,72.93246857847296
ACC-01437,0.01,True,19.06874831542358,72.82004089378681
ACC-01438,0.07,True,19.069915565715636,72.86163148401513
ACC-01439,0.2,True,19.096404802928497,72.93919709624831
ACC-01440,0.08,True,19.030835344461046,72.89340048589916
ACC-01441,0.1,True,19.122707072111684,72.89397649741318
ACC-01442,0.18,True,19.097672622084975,72.81796869773524
ACC-01443,0.14,True,19.060008386793598,72.8247957032088
ACC-01444,0.12,True,19.156045399594447,72.92406281983344
ACC-01445,0.16,True,19.15382080177859,72.84754282272577
ACC-01446,0.17,True,19.12264476775969,72.852254406335
ACC-01447,0.09,True,18.92507216147161,72.92519756255273
ACC-01448,0.1,True,19.1549472546359,72.82450432273151
ACC-01449,0.08,True,19.115737926123597,72.89046175664431
ACC-01450,0.19,True,19.176320431885646,72.87914536630838
ACC-01451,0.14,True,19.137873229586678,72.87686571370683
ACC-01452,0.02,True,19.154917133874864,72.85107821840612
ACC-01453,0.17,True,19.119932742509018,72.84800724092683
ACC-01454,0.1,True,19.143434659932275,72.82308179181025
ACC-01455,0.01,True,19.175706187036724,72.90113325130206
ACC-01456,0.11,True,19.08682773691891,72.84359254042415
ACC-01457,0.08,True,18.997388472796093,72.92543723105835
ACC-01458,0.18,True,19.060626954999243,72.86577224792046
ACC-01459,0.04,True,19.095497279969173,72.82407747552894
ACC-01460,0.17,True,19.079744379218578,72.86510930589257
ACC-01461,0.11,True,19.013671901692028,72.85645714004318
ACC-01462,0.01,True,18.994446618740252,72.9274551705864
ACC-01463,0.19,True,19.03894186656826,72.85854999053741
ACC-01464,0.1,True,19.11638697779921,72.86318948093998
ACC-01465,0.06,True,19.15501698854115,72.94757733527462
ACC-01466,0.09,True,19.121828380688886,72.90241336607316
ACC-01467,0.17,True,19.128871364355707,72.96013530080018
ACC-01468,0.06,True,19.07195922134182,72.93995225020319
ACC-01469,0.04,True,18.988895877114704,72.83264187058185
ACC-01470,0.03,True,19.053238970955864,72.92649754272
ACC-01471,0.06,True,19.063061779406382,72.95326516460372
ACC-01472,0.16,True,19.051147375658218,72.95364065661617
ACC-01473,0.09,True,19.078734743268733,72.92640479917883
ACC-01474,0.05,True,19.09807098799465,72.92537614974546
ACC-01475,0.03,True,19.118650759412176,72.86186694781622
ACC-01476,0.07,True,19.062094006781685,72.83513089578251
ACC-01477,0.19,True,18.98081202971777,72.85938913405512
ACC-01478,0.07,True,19.051856114035445,72.79376054992835
ACC-01479,0.2,True,19.0781855198496,72.94413976577108
ACC-01480,0.1,True,19.13714039610667,72.86283535202911
ACC-01481,0.04,True,19.047609607890795,72.94156653645324
ACC-01482,0.18,True,19.10162718141997,72.81542502113892
ACC-01483,0.09,True,19.09050439498177,72.9311312460501
ACC-01484,0.14,True,19.07819502665617,72.85225596709103
ACC-01485,0.2,True,19.12252666596623,72.81278152958454
ACC-01486,0.01,True,19.04295794016237,72.95835590260798
ACC-01487,0.02,True,19.047240677517824,72.93236558346703
ACC-01488,0.14,True,19.07540495884529,72.88758962100928
ACC-01489,0.06,True,19.043992674745315,72.87869689425675
ACC-01490,0.04,True,19.10140061455273,72.89897550094095
ACC-01491,0.01,True,19.040340384781693,72.88673142889587
ACC-01492,0.0,True,19.087315210387256,72.83738620229143
ACC-01493,0.15,True,19.07099136156066,72.85639738651075
ACC-01494,0.03,True,19.086746298238836,72.97503589160193
ACC-01495,0.09,True,19.053012930246847,73.0106078371314
ACC-01496,0.12,True,19.059045585273658,72.95513342526154
ACC-01497,0.09,True,19.080800463399854,72.90091119700813
ACC-01498,0.01,True,19.086103725308067,72.8601125483649
ACC-01499,0.16,True,19.075789904230444,72.83709070530514
ACC-01500,0.0,True,19.161268117825653,72.84038587947849
ACC-01501,0.15,True,19.026463154062935,72.84933661706566
ACC-01502,0.18,True,19.072789810252363,72.98455820207128
ACC-01503,0.09,True,18.99731854889415,72.96731411481913
ACC-01504,0.11,True,19.09460407393337,72.91431391949676
ACC-01505,0.1,True,19.02023767318116,72.82896934117936
ACC-01506,0.08,True,19.06208448720617,72.92165279633555
ACC-01507,0.18,True,19.057396783733434,72.86506914857446
ACC-01508,0.18,True,19.09004455633006,72.76934952806779
ACC-01509,0.07,True,19.04836045412274,72.89135503187006
ACC-01510,0.12,True,19.0462347151153,72.83490434795829
ACC-01511,0.19,True,19.147792823204295,72.8365973285455
ACC-01512,0.19,True,19.090228339523726,72.8644796003216
ACC-01513,0.1,True,19.047947457398887,72.85208385135287
ACC-01514,0.09,True,19.063458316409438,72.87528715904479
ACC-01515,0.06,True,19.15826774761354,72.87288347249914
ACC-01516,0.19,True,19.064241756087444,72.78320954535761
ACC-01517,0.03,True,19.04153616884238,72.95301389944413
ACC-01518,0.12,True,19.04175019249368,72.82783116385257
ACC-01519,0.06,True,19.048543675950523,72.82938008074348
ACC-01520,0.06,True,19.046275113878664,72.86057233741047
ACC-01521,0.08,True,19.01201760758254,72.87158325763153
ACC-01522,0.2,True,19.019789995152653,72.94994899084159
ACC-01523,0.01,True,19.034533981281932,72.89047117260274
ACC-01524,0.12,True,19.105578550922655,72.90532327420547
ACC-01525,0.02,True,19.056938135636358,72.89072680937916
ACC-01526,0.03,True,19.0656419155453,72.88857307912494
ACC-01527,0.09,True,19.139504401262744,72.89248647515434
ACC-01528,0.1,True,19.14075035749692,72.78036329287154
ACC-01529,0.05,True,19.061893752843115,72.86450407575802
ACC-01530,0.06,True,19.04445682446583,72.93511305552855
ACC-01531,0.02,True,19.032778484316324,73.07411655054032
ACC-01532,0.06,True,19.110638788485414,72.81678455337303
ACC-01533,0.19,True,19.065764638323888,72.89815399801621
ACC-01534,0.19,True,19.05667525548386,72.84844767110627
ACC-01535,0.07,True,19.035316771243124,72.97938259519483
ACC-01536,0.11,True,19.03751667954943,72.80931086196043
ACC-01537,0.18,True,19.092002909574664,72.90824697451579
ACC-01538,0.0,True,19.010228086705638,72.80663944502479
ACC-01539,0.16,True,19.125743434689397,72.86107166659696
ACC-01540,0.19,True,19.049307767809253,72.8752843334625
ACC-01541,0.02,True,19.06851820278741,72.93048458408697
ACC-01542,0.03,True,19.00915110209297,72.82314165869207
ACC-01543,0.19,True,19.07538170308788,72.91016915244236
ACC-01544,0.11,True,19.059583952865474,72.87793888616939
ACC-01545,0.0,True,19.073495970057177,72.8906396693143
ACC-01546,0.05,True,19.149585444918095,72.92491663573425
ACC-01547,0.09,True,19.084884902289513,72.81287216534973
ACC-01548,0.14,True,19.036267040792712,72.91752974865743
ACC-01549,0.15,True,19.040434004472672,72.84855475734552
ACC-01550,0.2,True,19.10575655929569,72.93179367274884
ACC-01551,0.06,True,19.140934664549672,72.89372788172689
ACC-01552,0.11,True,19.090095901037554,72.86652358092414
ACC-01553,0.11,True,19.110435637227738,72.84749870154545
ACC-01554,0.08,True,19.106486886166834,72.91816474971776
ACC-01555,0.03,True,19.146953220667875,72.94004758427404
ACC-01556,0.2,True,18.9785204913637,72.85035742295699
ACC-01557,0.17,True,19.10936094696523,72.82034967171093
ACC-01558,0.1,True,19.125186802195177,72.91171055214726
ACC-01559,0.12,True,19.00906381469322,72.80457345289831
ACC-01560,0.05,True,19.03171659079968,72.81172437812084
ACC-01561,0.11,True,19.033460862568592,72.8238649862236
ACC-01562,0.14,True,19.03956049018113,72.85622747584806
ACC-01563,0.1,True,19.051914147453225,72.81018340553922
ACC-01564,0.2,True,19.088130140652748,72.78006000453091
ACC-01565,0.12,True,19.11928373255837,72.82022779028314
ACC-01566,0.07,True,19.130065847888428,72.90912372232863
ACC-01567,0.15,True,19.03410884694161,72.81342279639365
ACC-01568,0.03,True,19.033764850064852,72.85998651610228
ACC-01569,0.08,True,19.141791092000812,72.97433492311828
ACC-01570,0.07,True,19.108337196770933,72.87454129349864
ACC-01571,0.09,True,19.08014324209345,72.89412654948647
ACC-01572,0.16,True,19.09966683377775,72.82969799908741
ACC-01573,0.1,True,19.07450981090743,72.985173742685
ACC-01574,0.16,True,19.102229234152382,72.84993527554307
ACC-01575,0.12,True,19.059196665174714,72.86559476577742
ACC-01576,0.07,True,19.089440246721963,72.94285293389837
ACC-01577,0.16,True,19.000472697481527,72.86791328775732
ACC-01578,0.05,True,19.04161078525873,72.87939443913376
ACC-01579,0.04,True,19.042149441160483,72.86291558396054
ACC-01580,0.1,True,19.057280498339654,72.86325838109714
ACC-01581,0.05,True,19.029674337261014,72.8955251005414
ACC-01582,0.0,True,19.049322818708845,72.9046471594599
ACC-01583,0.13,True,19.000279296880095,72.84483757843937
ACC-01584,0.1,True,19.103435023819745,72.83869597719264
ACC-01585,0.09,True,19.07187432405443,72.84654319555712
ACC-01586,0.19,True,18.9907396196112,72.80693729929001
ACC-01587,0.11,True,19.034258504472668,72.79747848707403
ACC-01588,0.17,True,19.09283007137811,72.89185835736124
ACC-01589,0.03,True,19.04884890268071,72.92392979015875
ACC-01590,0.11,True,19.041152926993096,72.92055226465726
ACC-01591,0.17,True,19.072270366149596,72.75790043634316
ACC-01592,0.12,True,19.09317987675891,72.86474674564784
ACC-01593,0.14,True,19.00418237714804,72.82189540222036
ACC-01594,0.07,True,19.103506424060896,72.88418687189103
ACC-01595,0.02,True,19.03598533591963,72.85610882405953
ACC-01596,0.09,True,19.07510360158751,72.90659559531223
ACC-01597,0.08,True,19.074228992965423,72.87604234547993
ACC-01598,0.17,True,19.04964669408801,72.7821999052541
ACC-01599,0.05,True,19.024817012693465,72.82864570636002
ACC-01600,0.19,True,19.061715672595387,72.87728925574133
ACC-01601,0.19,True,19.15726651545376,72.88150552146155
ACC-01602,0.05,True,19.007916248476818,72.8067161596148
ACC-01603,0.07,True,19.160615650955243,72.8001770148227
ACC-01604,0.18,True,19.063013941446172,72.87981226687866
ACC-01605,0.19,True,19.07776857085443,72.80681663469747
ACC-01606,0.09,True,19.021664459430763,72.79356852867495
ACC-01607,0.06,True,19.037436529166126,72.85474297436843
ACC-01608,0.11,True,19.0508545174981,72.85257769543307
ACC-01609,0.14,True,19.023715251456103,72.83307997613304
ACC-01610,0.05,True,19.065554102131458,72.84181315216375
ACC-01611,0.15,True,19.05564920540966,72.87769178616111
ACC-01612,0.01,True,19.168539057121787,72.84099185481601
ACC-01613,0.01,True,19.017701290715976,72.88053485108324
ACC-01614,0.08,True,19.08113452583743,72.85797657319412
ACC-01615,0.07,True,19.088392314095092,72.88538250776932
ACC-01616,0.06,True,19.022483972567407,72.92091027827183
ACC-01617,0.1,True,19.11034137477264,72.91896239226952
ACC-01618,0.06,True,19.05608364935592,72.9414105235533
ACC-01619,0.04,True,18.951380517420848,72.91890734484485
ACC-01620,0.06,True,19.108992480605227,72.88892787657709
ACC-01621,0.19,True,19.02015295579488,72.85532841811799
ACC-01622,0.08,True,19.023611252693044,72.85761195385919
ACC-01623,0.09,True,19.11039510414462,72.8331111346782
ACC-01624,0.12,True,19.05864192587908,72.87722646455258
ACC-01625,0.2,True,19.121888607527577,72.91186937393559
ACC-01626,0.05,True,19.136508304768267,72.84071661985584
ACC-01627,0.14,True,19.043753576983885,72.8751391070668
ACC-01628,0.14,True,19.115663124797752,72.8431318885639
ACC-01629,0.12,True,19.038226959930356,72.88746771650938
ACC-01630,0.02,True,19.18765579585661,72.8495308308025
ACC-01631,0.14,True,19.04135214977344,72.8400244714353
ACC-01632,0.01,True,19.127304372048002,72.8430016652534
ACC-01633,0.12,True,19.11818950129408,72.90216643869228
ACC-01634,0.15,True,19.09180439110545,72.87216252973347
ACC-01635,0.04,True,19.042472841929165,72.8555789135
ACC-01636,0.17,True,19.06843012540293,72.89007022512736
ACC-01637,0.01,True,18.96832059435277,72.85627418912661
ACC-01638,0.17,True,19.08722100191911,72.93332589468429
ACC-01639,0.09,True,19.09348076655142,72.82830669231534
ACC-01640,0.04,True,19.082674970953068,72.86765142435912
ACC-01641,0.03,True,18.927334691435373,72.80676173891665
ACC-01642,0.19,True,19.01271817774551,72.85965628040549
ACC-01643,0.01,True,19.038595450857567,72.79301822511466
ACC-01644,0.04,True,19.090582946659453,72.91431582612795
ACC-01645,0.07,True,19.09046694528215,72.91532518835028
ACC-01646,0.12,True,19.067488810401443,72.91620850868622
ACC-01647,0.11,True,19.107762276830197,72.87844362400872
ACC-01648,0.03,True,19.024687881234854,72.83300647976449
ACC-01649,0.06,True,19.1065117502847,72.8369829683982
ACC-01650,0.05,True,19.099737105241996,72.95350860276102
ACC-01651,0.04,True,19.094877736641894,72.94878385518999
ACC-01652,0.08,True,19.066897978445716,72.88312775784753
ACC-01653,0.14,True,19.167537191241564,72.85121829829598
ACC-01654,0.04,True,19.100659784424494,72.94543117113493
ACC-01655,0.07,True,19.027583206837324,72.84227484193076
ACC-01656,0.08,True,19.0884152737868,72.88844246040479
ACC-01657,0.2,True,19.11362416885371,72.94459786526991
ACC-01658,0.19,True,19.046594570053784,72.83518307501676
ACC-01659,0.16,True,19.130463612346556,72.91846117928185
ACC-01660,0.05,True,19.0951016852858,72.90302803979219
ACC-01661,0.01,True,18.958876083116735,72.87502417288842
ACC-01662,0.06,True,19.090983598866895,72.82732832004334
ACC-01663,0.05,True,19.055698542279366,72.84077801199483
ACC-01664,0.1,True,19.102858990727086,72.89147255364253
ACC-01665,0.16,True,19.123210742012592,72.80583316025593
ACC-01666,0.17,True,19.08575810235709,72.88353719295091
ACC-01667,0.17,True,19.159262611697237,72.90405254920307
ACC-01668,0.07,True,19.067064655771826,72.92626100864045
ACC-01669,0.14,True,19.107240891152696,72.80708214627698
ACC-01670,0.06,True,19.116247128681866,72.94281236485806
ACC-01671,0.01,True,19.071132701555364,72.961768174709
ACC-01672,0.14,True,19.11493871539889,72.89750757838567
ACC-01673,0.0,True,19.046266350641893,72.82509757092876
ACC-01674,0.08,True,19.05487157904894,72.86059453558198
ACC-01675,0.07,True,19.010375565483184,72.87462013774407
ACC-01676,0.14,True,19.088070455818503,72.89052317543653
ACC-01677,0.15,True,19.092262583792717,72.87809907763217
ACC-01678,0.06,True,19.13496315792896,72.89105825714472
ACC-01679,0.16,True,19.115557000217795,72.87246266213305
ACC-01680,0.06,True,19.061760222167628,72.89025535472561
ACC-01681,0.09,True,19.017091015633287,72.85397382894193
ACC-01682,0.15,True,19.097642520125998,72.86009066415087
ACC-01683,0.14,True,19.131537658620733,72.84819874147617
ACC-01684,0.2,True,19.113759248690197,72.9728629767252
ACC-01685,0.05,True,19.130223876242866,72.95019503930871
ACC-01686,0.13,True,19.065405523440088,72.90476470950068
ACC-01687,0.12,True,19.052669051591216,72.94326544986338
ACC-01688,0.18,True,19.03915493238841,72.91692306694888
ACC-01689,0.03,True,19.073205176669322,72.8860635579757
ACC-01690,0.15,True,19.07207046020156,72.80172143294901
ACC-01691,0.11,True,19.086333881426956,72.86389180399374
ACC-01692,0.05,True,19.069535127148225,72.86024810539908
ACC-01693,0.09,True,19.069318613513662,72.82034624134539
ACC-01694,0.07,True,19.037165297351393,72.80269188626967
ACC-01695,0.12,True,19.123080950677576,72.90163596732835
ACC-01696,0.18,True,19.079825903112187,72.89322521611854
ACC-01697,0.11,True,19.067277803285737,72.81863015099661
ACC-01698,0.13,True,19.03862853733754,72.83970607467819
ACC-01699,0.1,True,19.009404344480448,72.93506111365771
ACC-01700,0.01,True,19.141398209627468,72.83311517432416
ACC-01701,0.05,True,19.10373193540659,72.88553994519668
ACC-01702,0.1,True,18.994804107871502,72.86751108502159
ACC-01703,0.06,True,19.114157115035482,72.9023181735531
ACC-01704,0.04,True,19.122124058511655,72.83419461736717
ACC-01705,0.1,True,19.082218806115048,72.881504173877
ACC-01706,0.06,True,19.15590554478759,72.88543612886728
ACC-01707,0.05,True,19.086835982106145,72.88850904031146
ACC-01708,0.09,True,19.005158823602542,72.88095369289813
ACC-01709,0.03,True,19.094258450052415,72.8942304660297
ACC-01710,0.19,True,19.08824486508564,72.98658851660254
ACC-01711,0.17,True,19.045835157561093,73.00506488883855
ACC-01712,0.14,True,19.10467794184387,72.84503919296066
ACC-01713,0.02,True,18.992616736690458,72.76108785098236
ACC-01714,0.16,True,19.12552834137214,72.90677476503609
ACC-01715,0.16,True,19.03209391481973,72.88631262299506
ACC-01716,0.15,True,19.02675269374415,72.93005209295917
ACC-01717,0.02,True,19.070308761384627,72.89124429498577
ACC-01718,0.13,True,19.09764864640218,72.87993019697628
ACC-01719,0.17,True,19.084196203179673,72.93344532979386
ACC-01720,0.12,True,19.03886704171138,72.94043902942069
ACC-01721,0.13,True,19.050695535440408,72.80767199706095
ACC-01722,0.09,True,19.019347882631127,72.83616969064302
ACC-01723,0.11,True,19.064766004918507,72.87172035203557
ACC-01724,0.01,True,19.129751060725546,72.88192188119622
ACC-01725,0.13,True,19.07578685311781,72.86570083983239
ACC-01726,0.02,True,19.118970712737973,72.89871035889308
ACC-01727,0.09,True,19.14877006688631,72.92680523946585
ACC-01728,0.06,True,19.046599074048153,72.96313548553603
ACC-01729,0.11,True,19.06667133734723,72.90594565118865
ACC-01730,0.03,True,19.184559643053124,72.83438331607734
ACC-01731,0.14,True,19.148217170598997,72.8696311887401
ACC-01732,0.16,True,18.992379773709384,72.87323238793702
ACC-01733,0.03,True,19.095357415803047,72.90273201199905
ACC-01734,0.02,True,19.076027999616986,72.89640840167169
ACC-01735,0.03,True,19.11732265554294,72.97951983255557
ACC-01736,0.18,True,19.03875106162575,72.85392434323725
ACC-01737,0.11,True,19.034019581397967,72.89623752668834
ACC-01738,0.09,True,19.04219646423532,72.9947355698872
ACC-01739,0.02,True,19.04740357269008,72.84773965515481
ACC-01740,0.13,True,19.11676620834045,72.88425743480852
ACC-01741,0.17,True,19.016939941342557,72.8297559749438
ACC-01742,0.17,True,19.044869305002035,72.88110434498137
ACC-01743,0.13,True,18.98654938047493,72.83798914259312
ACC-01744,0.02,True,19.12635589117062,72.92934004517457
ACC-01745,0.02,True,19.139551504971557,72.88436594295156
ACC-01746,0.01,True,19.05964632845681,72.83023013700088
ACC-01747,0.05,True,19.06110253175934,72.91902838488959
ACC-01748,0.03,True,19.098661095114146,72.88598330194357
ACC-01749,0.05,True,19.149724100368914,72.92464093886117
ACC-01750,0.08,True,19.096430537378197,72.81961686860261
ACC-01751,0.19,True,19.041122902876246,72.89544122061243
ACC-01752,0.12,True,18.99505887140068,72.91566708473223
ACC-01753,0.17,True,19.020243686866827,72.85583112548821
ACC-01754,0.14,True,19.079660972515622,72.81404986365159
ACC-01755,0.02,True,19.04323362383996,72.87491962523147
ACC-01756,0.15,True,19.08574838529954,72.93840576468904
ACC-01757,0.06,True,19.048353799188188,72.9332965165317
ACC-01758,0.13,True,19.02309267843528,72.85557857826221
ACC-01759,0.07,True,19.017148418427347,72.81284572818117
ACC-01760,0.2,True,19.154117725468662,72.85544101398251
ACC-01761,0.05,True,19.120449387459182,72.8535761174634
ACC-01762,0.06,True,19.162525897591397,72.89932233916524
ACC-01763,0.19,True,19.102997545037756,72.87174992485478
ACC-01764,0.0,True,19.05450042956926,72.83933678941314
ACC-01765,0.14,True,19.1421670461245,72.93221315336302
ACC-01766,0.15,True,19.07434659993191,72.88402129337224
ACC-01767,0.17,True,19.08704208851452,72.89877078263655
ACC-01768,0.19,True,19.073858781046223,72.79075072829343
ACC-01769,0.2,True,18.9286547890358,72.75578675646513
ACC-01770,0.01,True,19.15623675061474,72.80512271092778
ACC-01771,0.16,True,19.10055019729789,72.85297282871966
ACC-01772,0.13,True,19.092491153043426,72.90581780088068
ACC-01773,0.13,True,19.072911196886473,72.75988765647963
ACC-01774,0.03,True,19.084171391019307,72.9566426032186
ACC-01775,0.13,True,19.04613605320769,72.8855283013385
ACC-01776,0.2,True,19.106828967615364,72.94501474964748
ACC-01777,0.18,True,19.010645082780044,72.8327014958763
ACC-01778,0.09,True,19.08530342162353,72.90219299670862
ACC-01779,0.01,True,19.104078673528555,72.88125979649854
ACC-01780,0.07,True,19.066066543308857,72.91788431565273
ACC-01781,0.17,True,19.094543389623553,72.86531043162
ACC-01782,0.14,True,19.02643328038829,72.90066076045038
ACC-01783,0.09,True,19.027708661455204,72.93210976593855
ACC-01784,0.01,True,19.08783585605132,72.84444118530541
ACC-01785,0.09,True,19.109927482731052,72.88911221162448
ACC-01786,0.09,True,18.982256717224914,72.78260688813887
ACC-01787,0.19,True,19.102101031755538,72.91212515095316
ACC-01788,0.13,True,19.048839924981184,72.97473312717312
